run_id,mode,atr_period,breakout_period,stop_period,stop_atr_multiple,alpha,max_cumulative_loss_pct,max_consecutive_losses,total_return,cagr,sharpe,max_drawdown,win_rate,profit_factor,total_trades,annual_vol,calmar,final_value,date_range
90127,B,25,20,8,2.0,0.0,0.1,5,44.0387,3.717,0.2934,27.7309,34.25,2.9057,73,0.0,0.134,144038.67,2014-01-01~2024-01-01
90128,A,25,20,8,2.0,0.0,0.1,8,194.7775,11.4181,0.576,13.8918,41.12,3.3548,107,0.0,0.8219,294777.46,2014-01-01~2024-01-01
90129,B,25,20,8,2.0,0.0,0.1,8,44.0387,3.717,0.2934,27.7309,34.25,2.9057,73,0.0,0.134,144038.67,2014-01-01~2024-01-01
90130,A,25,20,8,2.0,0.0,0.1,10,194.7775,11.4181,0.576,13.8918,41.12,3.3548,107,0.0,0.8219,294777.46,2014-01-01~2024-01-01
90131,B,25,20,8,2.0,0.0,0.1,10,44.0387,3.717,0.2934,27.7309,34.25,2.9057,73,0.0,0.134,144038.67,2014-01-01~2024-01-01
90133,B,25,20,8,2.0,0.0,0.15,5,44.0387,3.717,0.2934,27.7309,34.25,2.9057,73,0.0,0.134,144038.67,2014-01-01~2024-01-01
90132,A,25,20,8,2.0,0.0,0.15,5,194.7775,11.4181,0.576,13.8918,41.12,3.3548,107,0.0,0.8219,294777.46,2014-01-01~2024-01-01
90134,A,25,20,8,2.0,0.0,0.15,8,194.7775,11.4181,0.576,13.8918,41.12,3.3548,107,0.0,0.8219,294777.46,2014-01-01~2024-01-01
90135,B,25,20,8,2.0,0.0,0.15,8,44.0387,3.717,0.2934,27.7309,34.25,2.9057,73,0.0,0.134,144038.67,2014-01-01~2024-01-01
90137,B,25,20,8,2.0,0.0,0.15,10,44.0387,3.717,0.2934,27.7309,34.25,2.9057,73,0.0,0.134,144038.67,2014-01-01~2024-01-01
90136,A,25,20,8,2.0,0.0,0.15,10,194.7775,11.4181,0.576,13.8918,41.12,3.3548,107,0.0,0.8219,294777.46,2014-01-01~2024-01-01
90138,A,25,20,8,2.0,0.0,0.2,5,194.7775,11.4181,0.576,13.8918,41.12,3.3548,107,0.0,0.8219,294777.46,2014-01-01~2024-01-01
90139,B,25,20,8,2.0,0.0,0.2,5,44.0387,3.717,0.2934,27.7309,34.25,2.9057,73,0.0,0.134,144038.67,2014-01-01~2024-01-01
90141,B,25,20,8,2.0,0.0,0.2,8,44.0387,3.717,0.2934,27.7309,34.25,2.9057,73,0.0,0.134,144038.67,2014-01-01~2024-01-01
90140,A,25,20,8,2.0,0.0,0.2,8,194.7775,11.4181,0.576,13.8918,41.12,3.3548,107,0.0,0.8219,294777.46,2014-01-01~2024-01-01
90142,A,25,20,8,2.0,0.0,0.2,10,194.7775,11.4181,0.576,13.8918,41.12,3.3548,107,0.0,0.8219,294777.46,2014-01-01~2024-01-01
90143,B,25,20,8,2.0,0.0,0.2,10,44.0387,3.717,0.2934,27.7309,34.25,2.9057,73,0.0,0.134,144038.67,2014-01-01~2024-01-01
90144,A,25,20,8,2.5,0.0,0.1,5,194.7775,11.4181,0.576,13.8918,41.12,3.3548,107,0.0,0.8219,294777.46,2014-01-01~2024-01-01
90145,B,25,20,8,2.5,0.0,0.1,5,44.0387,3.717,0.2934,27.7309,34.25,2.9057,73,0.0,0.134,144038.67,2014-01-01~2024-01-01
90146,A,25,20,8,2.5,0.0,0.1,8,194.7775,11.4181,0.576,13.8918,41.12,3.3548,107,0.0,0.8219,294777.46,2014-01-01~2024-01-01
90147,B,25,20,8,2.5,0.0,0.1,8,44.0387,3.717,0.2934,27.7309,34.25,2.9057,73,0.0,0.134,144038.67,2014-01-01~2024-01-01
90149,B,25,20,8,2.5,0.0,0.1,10,44.0387,3.717,0.2934,27.7309,34.25,2.9057,73,0.0,0.134,144038.67,2014-01-01~2024-01-01
90148,A,25,20,8,2.5,0.0,0.1,10,194.7775,11.4181,0.576,13.8918,41.12,3.3548,107,0.0,0.8219,294777.46,2014-01-01~2024-01-01
90150,A,25,20,8,2.5,0.0,0.15,5,194.7775,11.4181,0.576,13.8918,41.12,3.3548,107,0.0,0.8219,294777.46,2014-01-01~2024-01-01
90151,B,25,20,8,2.5,0.0,0.15,5,44.0387,3.717,0.2934,27.7309,34.25,2.9057,73,0.0,0.134,144038.67,2014-01-01~2024-01-01
90153,B,25,20,8,2.5,0.0,0.15,8,44.0387,3.717,0.2934,27.7309,34.25,2.9057,73,0.0,0.134,144038.67,2014-01-01~2024-01-01
90152,A,25,20,8,2.5,0.0,0.15,8,194.7775,11.4181,0.576,13.8918,41.12,3.3548,107,0.0,0.8219,294777.46,2014-01-01~2024-01-01
90154,A,25,20,8,2.5,0.0,0.15,10,194.7775,11.4181,0.576,13.8918,41.12,3.3548,107,0.0,0.8219,294777.46,2014-01-01~2024-01-01
90155,B,25,20,8,2.5,0.0,0.15,10,44.0387,3.717,0.2934,27.7309,34.25,2.9057,73,0.0,0.134,144038.67,2014-01-01~2024-01-01
90157,B,25,20,8,2.5,0.0,0.2,5,44.0387,3.717,0.2934,27.7309,34.25,2.9057,73,0.0,0.134,144038.67,2014-01-01~2024-01-01
90156,A,25,20,8,2.5,0.0,0.2,5,194.7775,11.4181,0.576,13.8918,41.12,3.3548,107,0.0,0.8219,294777.46,2014-01-01~2024-01-01
90158,A,25,20,8,2.5,0.0,0.2,8,194.7775,11.4181,0.576,13.8918,41.12,3.3548,107,0.0,0.8219,294777.46,2014-01-01~2024-01-01
90159,B,25,20,8,2.5,0.0,0.2,8,44.0387,3.717,0.2934,27.7309,34.25,2.9057,73,0.0,0.134,144038.67,2014-01-01~2024-01-01
90161,B,25,20,8,2.5,0.0,0.2,10,44.0387,3.717,0.2934,27.7309,34.25,2.9057,73,0.0,0.134,144038.67,2014-01-01~2024-01-01
90160,A,25,20,8,2.5,0.0,0.2,10,194.7775,11.4181,0.576,13.8918,41.12,3.3548,107,0.0,0.8219,294777.46,2014-01-01~2024-01-01
90162,A,25,20,8,1.5,0.05,0.1,5,190.9289,11.2718,0.5777,13.802,42.59,3.1487,108,0.0,0.8167,290928.92,2014-01-01~2024-01-01
90163,B,25,20,8,1.5,0.05,0.1,5,46.434,3.8883,0.309,27.598,34.25,2.9731,73,0.0,0.1409,146434.01,2014-01-01~2024-01-01
90165,B,25,20,8,1.5,0.05,0.1,8,46.434,3.8883,0.309,27.598,34.25,2.9731,73,0.0,0.1409,146434.01,2014-01-01~2024-01-01
90164,A,25,20,8,1.5,0.05,0.1,8,190.9289,11.2718,0.5777,13.802,42.59,3.1487,108,0.0,0.8167,290928.92,2014-01-01~2024-01-01
90166,A,25,20,8,1.5,0.05,0.1,10,190.9289,11.2718,0.5777,13.802,42.59,3.1487,108,0.0,0.8167,290928.92,2014-01-01~2024-01-01
90167,B,25,20,8,1.5,0.05,0.1,10,46.434,3.8883,0.309,27.598,34.25,2.9731,73,0.0,0.1409,146434.01,2014-01-01~2024-01-01
90169,B,25,20,8,1.5,0.05,0.15,5,46.434,3.8883,0.309,27.598,34.25,2.9731,73,0.0,0.1409,146434.01,2014-01-01~2024-01-01
90168,A,25,20,8,1.5,0.05,0.15,5,190.9289,11.2718,0.5777,13.802,42.59,3.1487,108,0.0,0.8167,290928.92,2014-01-01~2024-01-01
90170,A,25,20,8,1.5,0.05,0.15,8,190.9289,11.2718,0.5777,13.802,42.59,3.1487,108,0.0,0.8167,290928.92,2014-01-01~2024-01-01
90171,B,25,20,8,1.5,0.05,0.15,8,46.434,3.8883,0.309,27.598,34.25,2.9731,73,0.0,0.1409,146434.01,2014-01-01~2024-01-01
90172,A,25,20,8,1.5,0.05,0.15,10,190.9289,11.2718,0.5777,13.802,42.59,3.1487,108,0.0,0.8167,290928.92,2014-01-01~2024-01-01
90173,B,25,20,8,1.5,0.05,0.15,10,46.434,3.8883,0.309,27.598,34.25,2.9731,73,0.0,0.1409,146434.01,2014-01-01~2024-01-01
90174,A,25,20,8,1.5,0.05,0.2,5,190.9289,11.2718,0.5777,13.802,42.59,3.1487,108,0.0,0.8167,290928.92,2014-01-01~2024-01-01
90175,B,25,20,8,1.5,0.05,0.2,5,46.434,3.8883,0.309,27.598,34.25,2.9731,73,0.0,0.1409,146434.01,2014-01-01~2024-01-01
90176,A,25,20,8,1.5,0.05,0.2,8,190.9289,11.2718,0.5777,13.802,42.59,3.1487,108,0.0,0.8167,290928.92,2014-01-01~2024-01-01
90177,B,25,20,8,1.5,0.05,0.2,8,46.434,3.8883,0.309,27.598,34.25,2.9731,73,0.0,0.1409,146434.01,2014-01-01~2024-01-01
90178,A,25,20,8,1.5,0.05,0.2,10,190.9289,11.2718,0.5777,13.802,42.59,3.1487,108,0.0,0.8167,290928.92,2014-01-01~2024-01-01
90179,B,25,20,8,1.5,0.05,0.2,10,46.434,3.8883,0.309,27.598,34.25,2.9731,73,0.0,0.1409,146434.01,2014-01-01~2024-01-01
90181,B,25,20,8,2.0,0.05,0.1,5,46.434,3.8883,0.309,27.598,34.25,2.9731,73,0.0,0.1409,146434.01,2014-01-01~2024-01-01
90180,A,25,20,8,2.0,0.05,0.1,5,190.9289,11.2718,0.5777,13.802,42.59,3.1487,108,0.0,0.8167,290928.92,2014-01-01~2024-01-01
90182,A,25,20,8,2.0,0.05,0.1,8,190.9289,11.2718,0.5777,13.802,42.59,3.1487,108,0.0,0.8167,290928.92,2014-01-01~2024-01-01
90183,B,25,20,8,2.0,0.05,0.1,8,46.434,3.8883,0.309,27.598,34.25,2.9731,73,0.0,0.1409,146434.01,2014-01-01~2024-01-01
90184,A,25,20,8,2.0,0.05,0.1,10,190.9289,11.2718,0.5777,13.802,42.59,3.1487,108,0.0,0.8167,290928.92,2014-01-01~2024-01-01
90185,B,25,20,8,2.0,0.05,0.1,10,46.434,3.8883,0.309,27.598,34.25,2.9731,73,0.0,0.1409,146434.01,2014-01-01~2024-01-01
90186,A,25,20,8,2.0,0.05,0.15,5,190.9289,11.2718,0.5777,13.802,42.59,3.1487,108,0.0,0.8167,290928.92,2014-01-01~2024-01-01
90187,B,25,20,8,2.0,0.05,0.15,5,46.434,3.8883,0.309,27.598,34.25,2.9731,73,0.0,0.1409,146434.01,2014-01-01~2024-01-01
90189,B,25,20,8,2.0,0.05,0.15,8,46.434,3.8883,0.309,27.598,34.25,2.9731,73,0.0,0.1409,146434.01,2014-01-01~2024-01-01
90188,A,25,20,8,2.0,0.05,0.15,8,190.9289,11.2718,0.5777,13.802,42.59,3.1487,108,0.0,0.8167,290928.92,2014-01-01~2024-01-01
90190,A,25,20,8,2.0,0.05,0.15,10,190.9289,11.2718,0.5777,13.802,42.59,3.1487,108,0.0,0.8167,290928.92,2014-01-01~2024-01-01
90191,B,25,20,8,2.0,0.05,0.15,10,46.434,3.8883,0.309,27.598,34.25,2.9731,73,0.0,0.1409,146434.01,2014-01-01~2024-01-01
90192,A,25,20,8,2.0,0.05,0.2,5,190.9289,11.2718,0.5777,13.802,42.59,3.1487,108,0.0,0.8167,290928.92,2014-01-01~2024-01-01
90193,B,25,20,8,2.0,0.05,0.2,5,46.434,3.8883,0.309,27.598,34.25,2.9731,73,0.0,0.1409,146434.01,2014-01-01~2024-01-01
90194,A,25,20,8,2.0,0.05,0.2,8,190.9289,11.2718,0.5777,13.802,42.59,3.1487,108,0.0,0.8167,290928.92,2014-01-01~2024-01-01
90195,B,25,20,8,2.0,0.05,0.2,8,46.434,3.8883,0.309,27.598,34.25,2.9731,73,0.0,0.1409,146434.01,2014-01-01~2024-01-01
90196,A,25,20,8,2.0,0.05,0.2,10,190.9289,11.2718,0.5777,13.802,42.59,3.1487,108,0.0,0.8167,290928.92,2014-01-01~2024-01-01
90197,B,25,20,8,2.0,0.05,0.2,10,46.434,3.8883,0.309,27.598,34.25,2.9731,73,0.0,0.1409,146434.01,2014-01-01~2024-01-01
90198,A,25,20,8,2.5,0.05,0.1,5,190.9289,11.2718,0.5777,13.802,42.59,3.1487,108,0.0,0.8167,290928.92,2014-01-01~2024-01-01
90199,B,25,20,8,2.5,0.05,0.1,5,46.434,3.8883,0.309,27.598,34.25,2.9731,73,0.0,0.1409,146434.01,2014-01-01~2024-01-01
90200,A,25,20,8,2.5,0.05,0.1,8,190.9289,11.2718,0.5777,13.802,42.59,3.1487,108,0.0,0.8167,290928.92,2014-01-01~2024-01-01
90201,B,25,20,8,2.5,0.05,0.1,8,46.434,3.8883,0.309,27.598,34.25,2.9731,73,0.0,0.1409,146434.01,2014-01-01~2024-01-01
90202,A,25,20,8,2.5,0.05,0.1,10,190.9289,11.2718,0.5777,13.802,42.59,3.1487,108,0.0,0.8167,290928.92,2014-01-01~2024-01-01
90203,B,25,20,8,2.5,0.05,0.1,10,46.434,3.8883,0.309,27.598,34.25,2.9731,73,0.0,0.1409,146434.01,2014-01-01~2024-01-01
90205,B,25,20,8,2.5,0.05,0.15,5,46.434,3.8883,0.309,27.598,34.25,2.9731,73,0.0,0.1409,146434.01,2014-01-01~2024-01-01
90204,A,25,20,8,2.5,0.05,0.15,5,190.9289,11.2718,0.5777,13.802,42.59,3.1487,108,0.0,0.8167,290928.92,2014-01-01~2024-01-01
90206,A,25,20,8,2.5,0.05,0.15,8,190.9289,11.2718,0.5777,13.802,42.59,3.1487,108,0.0,0.8167,290928.92,2014-01-01~2024-01-01
90207,B,25,20,8,2.5,0.05,0.15,8,46.434,3.8883,0.309,27.598,34.25,2.9731,73,0.0,0.1409,146434.01,2014-01-01~2024-01-01
90208,A,25,20,8,2.5,0.05,0.15,10,190.9289,11.2718,0.5777,13.802,42.59,3.1487,108,0.0,0.8167,290928.92,2014-01-01~2024-01-01
90209,B,25,20,8,2.5,0.05,0.15,10,46.434,3.8883,0.309,27.598,34.25,2.9731,73,0.0,0.1409,146434.01,2014-01-01~2024-01-01
90210,A,25,20,8,2.5,0.05,0.2,5,190.9289,11.2718,0.5777,13.802,42.59,3.1487,108,0.0,0.8167,290928.92,2014-01-01~2024-01-01
90211,B,25,20,8,2.5,0.05,0.2,5,46.434,3.8883,0.309,27.598,34.25,2.9731,73,0.0,0.1409,146434.01,2014-01-01~2024-01-01
90212,A,25,20,8,2.5,0.05,0.2,8,190.9289,11.2718,0.5777,13.802,42.59,3.1487,108,0.0,0.8167,290928.92,2014-01-01~2024-01-01
90213,B,25,20,8,2.5,0.05,0.2,8,46.434,3.8883,0.309,27.598,34.25,2.9731,73,0.0,0.1409,146434.01,2014-01-01~2024-01-01
90214,A,25,20,8,2.5,0.05,0.2,10,190.9289,11.2718,0.5777,13.802,42.59,3.1487,108,0.0,0.8167,290928.92,2014-01-01~2024-01-01
90215,B,25,20,8,2.5,0.05,0.2,10,46.434,3.8883,0.309,27.598,34.25,2.9731,73,0.0,0.1409,146434.01,2014-01-01~2024-01-01
90216,A,25,20,8,1.5,0.15,0.1,5,182.1146,10.9299,0.5821,13.647,41.82,3.2482,110,0.0,0.8009,282114.61,2014-01-01~2024-01-01
90217,B,25,20,8,1.5,0.15,0.1,5,41.3233,3.5198,0.3034,27.3841,31.51,3.285,73,0.0,0.1285,141323.32,2014-01-01~2024-01-01
90218,A,25,20,8,1.5,0.15,0.1,8,182.1146,10.9299,0.5821,13.647,41.82,3.2482,110,0.0,0.8009,282114.61,2014-01-01~2024-01-01
90219,B,25,20,8,1.5,0.15,0.1,8,41.3233,3.5198,0.3034,27.3841,31.51,3.285,73,0.0,0.1285,141323.32,2014-01-01~2024-01-01
90221,B,25,20,8,1.5,0.15,0.1,10,41.3233,3.5198,0.3034,27.3841,31.51,3.285,73,0.0,0.1285,141323.32,2014-01-01~2024-01-01
90220,A,25,20,8,1.5,0.15,0.1,10,182.1146,10.9299,0.5821,13.647,41.82,3.2482,110,0.0,0.8009,282114.61,2014-01-01~2024-01-01
90222,A,25,20,8,1.5,0.15,0.15,5,182.1146,10.9299,0.5821,13.647,41.82,3.2482,110,0.0,0.8009,282114.61,2014-01-01~2024-01-01
90223,B,25,20,8,1.5,0.15,0.15,5,41.3233,3.5198,0.3034,27.3841,31.51,3.285,73,0.0,0.1285,141323.32,2014-01-01~2024-01-01
90224,A,25,20,8,1.5,0.15,0.15,8,182.1146,10.9299,0.5821,13.647,41.82,3.2482,110,0.0,0.8009,282114.61,2014-01-01~2024-01-01
90225,B,25,20,8,1.5,0.15,0.15,8,41.3233,3.5198,0.3034,27.3841,31.51,3.285,73,0.0,0.1285,141323.32,2014-01-01~2024-01-01
90226,A,25,20,8,1.5,0.15,0.15,10,182.1146,10.9299,0.5821,13.647,41.82,3.2482,110,0.0,0.8009,282114.61,2014-01-01~2024-01-01
90227,B,25,20,8,1.5,0.15,0.15,10,41.3233,3.5198,0.3034,27.3841,31.51,3.285,73,0.0,0.1285,141323.32,2014-01-01~2024-01-01
90228,A,25,20,8,1.5,0.15,0.2,5,182.1146,10.9299,0.5821,13.647,41.82,3.2482,110,0.0,0.8009,282114.61,2014-01-01~2024-01-01
90229,B,25,20,8,1.5,0.15,0.2,5,41.3233,3.5198,0.3034,27.3841,31.51,3.285,73,0.0,0.1285,141323.32,2014-01-01~2024-01-01
90230,A,25,20,8,1.5,0.15,0.2,8,182.1146,10.9299,0.5821,13.647,41.82,3.2482,110,0.0,0.8009,282114.61,2014-01-01~2024-01-01
90231,B,25,20,8,1.5,0.15,0.2,8,41.3233,3.5198,0.3034,27.3841,31.51,3.285,73,0.0,0.1285,141323.32,2014-01-01~2024-01-01
90232,A,25,20,8,1.5,0.15,0.2,10,182.1146,10.9299,0.5821,13.647,41.82,3.2482,110,0.0,0.8009,282114.61,2014-01-01~2024-01-01
90233,B,25,20,8,1.5,0.15,0.2,10,41.3233,3.5198,0.3034,27.3841,31.51,3.285,73,0.0,0.1285,141323.32,2014-01-01~2024-01-01
90234,A,25,20,8,2.0,0.15,0.1,5,182.1146,10.9299,0.5821,13.647,41.82,3.2482,110,0.0,0.8009,282114.61,2014-01-01~2024-01-01
90235,B,25,20,8,2.0,0.15,0.1,5,41.3233,3.5198,0.3034,27.3841,31.51,3.285,73,0.0,0.1285,141323.32,2014-01-01~2024-01-01
90237,B,25,20,8,2.0,0.15,0.1,8,41.3233,3.5198,0.3034,27.3841,31.51,3.285,73,0.0,0.1285,141323.32,2014-01-01~2024-01-01
90236,A,25,20,8,2.0,0.15,0.1,8,182.1146,10.9299,0.5821,13.647,41.82,3.2482,110,0.0,0.8009,282114.61,2014-01-01~2024-01-01
90238,A,25,20,8,2.0,0.15,0.1,10,182.1146,10.9299,0.5821,13.647,41.82,3.2482,110,0.0,0.8009,282114.61,2014-01-01~2024-01-01
90239,B,25,20,8,2.0,0.15,0.1,10,41.3233,3.5198,0.3034,27.3841,31.51,3.285,73,0.0,0.1285,141323.32,2014-01-01~2024-01-01
90241,B,25,20,8,2.0,0.15,0.15,5,41.3233,3.5198,0.3034,27.3841,31.51,3.285,73,0.0,0.1285,141323.32,2014-01-01~2024-01-01
90240,A,25,20,8,2.0,0.15,0.15,5,182.1146,10.9299,0.5821,13.647,41.82,3.2482,110,0.0,0.8009,282114.61,2014-01-01~2024-01-01
90242,A,25,20,8,2.0,0.15,0.15,8,182.1146,10.9299,0.5821,13.647,41.82,3.2482,110,0.0,0.8009,282114.61,2014-01-01~2024-01-01
90243,B,25,20,8,2.0,0.15,0.15,8,41.3233,3.5198,0.3034,27.3841,31.51,3.285,73,0.0,0.1285,141323.32,2014-01-01~2024-01-01
90244,A,25,20,8,2.0,0.15,0.15,10,182.1146,10.9299,0.5821,13.647,41.82,3.2482,110,0.0,0.8009,282114.61,2014-01-01~2024-01-01
90245,B,25,20,8,2.0,0.15,0.15,10,41.3233,3.5198,0.3034,27.3841,31.51,3.285,73,0.0,0.1285,141323.32,2014-01-01~2024-01-01
90246,A,25,20,8,2.0,0.15,0.2,5,182.1146,10.9299,0.5821,13.647,41.82,3.2482,110,0.0,0.8009,282114.61,2014-01-01~2024-01-01
90247,B,25,20,8,2.0,0.15,0.2,5,41.3233,3.5198,0.3034,27.3841,31.51,3.285,73,0.0,0.1285,141323.32,2014-01-01~2024-01-01
90248,A,25,20,8,2.0,0.15,0.2,8,182.1146,10.9299,0.5821,13.647,41.82,3.2482,110,0.0,0.8009,282114.61,2014-01-01~2024-01-01
90249,B,25,20,8,2.0,0.15,0.2,8,41.3233,3.5198,0.3034,27.3841,31.51,3.285,73,0.0,0.1285,141323.32,2014-01-01~2024-01-01
90250,A,25,20,8,2.0,0.15,0.2,10,182.1146,10.9299,0.5821,13.647,41.82,3.2482,110,0.0,0.8009,282114.61,2014-01-01~2024-01-01
90251,B,25,20,8,2.0,0.15,0.2,10,41.3233,3.5198,0.3034,27.3841,31.51,3.285,73,0.0,0.1285,141323.32,2014-01-01~2024-01-01
90252,A,25,20,8,2.5,0.15,0.1,5,182.1146,10.9299,0.5821,13.647,41.82,3.2482,110,0.0,0.8009,282114.61,2014-01-01~2024-01-01
90253,B,25,20,8,2.5,0.15,0.1,5,41.3233,3.5198,0.3034,27.3841,31.51,3.285,73,0.0,0.1285,141323.32,2014-01-01~2024-01-01
90254,A,25,20,8,2.5,0.15,0.1,8,182.1146,10.9299,0.5821,13.647,41.82,3.2482,110,0.0,0.8009,282114.61,2014-01-01~2024-01-01
90255,B,25,20,8,2.5,0.15,0.1,8,41.3233,3.5198,0.3034,27.3841,31.51,3.285,73,0.0,0.1285,141323.32,2014-01-01~2024-01-01
90256,A,25,20,8,2.5,0.15,0.1,10,182.1146,10.9299,0.5821,13.647,41.82,3.2482,110,0.0,0.8009,282114.61,2014-01-01~2024-01-01
90257,B,25,20,8,2.5,0.15,0.1,10,41.3233,3.5198,0.3034,27.3841,31.51,3.285,73,0.0,0.1285,141323.32,2014-01-01~2024-01-01
90258,A,25,20,8,2.5,0.15,0.15,5,182.1146,10.9299,0.5821,13.647,41.82,3.2482,110,0.0,0.8009,282114.61,2014-01-01~2024-01-01
90259,B,25,20,8,2.5,0.15,0.15,5,41.3233,3.5198,0.3034,27.3841,31.51,3.285,73,0.0,0.1285,141323.32,2014-01-01~2024-01-01
90260,A,25,20,8,2.5,0.15,0.15,8,182.1146,10.9299,0.5821,13.647,41.82,3.2482,110,0.0,0.8009,282114.61,2014-01-01~2024-01-01
90261,B,25,20,8,2.5,0.15,0.15,8,41.3233,3.5198,0.3034,27.3841,31.51,3.285,73,0.0,0.1285,141323.32,2014-01-01~2024-01-01
90262,A,25,20,8,2.5,0.15,0.15,10,182.1146,10.9299,0.5821,13.647,41.82,3.2482,110,0.0,0.8009,282114.61,2014-01-01~2024-01-01
90263,B,25,20,8,2.5,0.15,0.15,10,41.3233,3.5198,0.3034,27.3841,31.51,3.285,73,0.0,0.1285,141323.32,2014-01-01~2024-01-01
90264,A,25,20,8,2.5,0.15,0.2,5,182.1146,10.9299,0.5821,13.647,41.82,3.2482,110,0.0,0.8009,282114.61,2014-01-01~2024-01-01
90265,B,25,20,8,2.5,0.15,0.2,5,41.3233,3.5198,0.3034,27.3841,31.51,3.285,73,0.0,0.1285,141323.32,2014-01-01~2024-01-01
90266,A,25,20,8,2.5,0.15,0.2,8,182.1146,10.9299,0.5821,13.647,41.82,3.2482,110,0.0,0.8009,282114.61,2014-01-01~2024-01-01
90267,B,25,20,8,2.5,0.15,0.2,8,41.3233,3.5198,0.3034,27.3841,31.51,3.285,73,0.0,0.1285,141323.32,2014-01-01~2024-01-01
90268,A,25,20,8,2.5,0.15,0.2,10,182.1146,10.9299,0.5821,13.647,41.82,3.2482,110,0.0,0.8009,282114.61,2014-01-01~2024-01-01
90269,B,25,20,8,2.5,0.15,0.2,10,41.3233,3.5198,0.3034,27.3841,31.51,3.285,73,0.0,0.1285,141323.32,2014-01-01~2024-01-01
90270,A,20,20,8,1.5,0.2,0.1,5,186.9289,11.1178,0.5942,15.4854,39.64,3.6099,111,0.0,0.718,286928.91,2014-01-01~2024-01-01
90271,B,20,20,8,1.5,0.2,0.1,5,50.8768,4.1993,0.3535,26.9555,32.43,3.4626,74,0.0,0.1558,150876.79,2014-01-01~2024-01-01
90272,A,20,20,8,1.5,0.2,0.1,8,186.9289,11.1178,0.5942,15.4854,39.64,3.6099,111,0.0,0.718,286928.91,2014-01-01~2024-01-01
90273,B,20,20,8,1.5,0.2,0.1,8,50.8768,4.1993,0.3535,26.9555,32.43,3.4626,74,0.0,0.1558,150876.79,2014-01-01~2024-01-01
90274,A,20,20,8,1.5,0.2,0.1,10,186.9289,11.1178,0.5942,15.4854,39.64,3.6099,111,0.0,0.718,286928.91,2014-01-01~2024-01-01
90275,B,20,20,8,1.5,0.2,0.1,10,50.8768,4.1993,0.3535,26.9555,32.43,3.4626,74,0.0,0.1558,150876.79,2014-01-01~2024-01-01
90276,A,20,20,8,1.5,0.2,0.15,5,186.9289,11.1178,0.5942,15.4854,39.64,3.6099,111,0.0,0.718,286928.91,2014-01-01~2024-01-01
90277,B,20,20,8,1.5,0.2,0.15,5,50.8768,4.1993,0.3535,26.9555,32.43,3.4626,74,0.0,0.1558,150876.79,2014-01-01~2024-01-01
90278,A,20,20,8,1.5,0.2,0.15,8,186.9289,11.1178,0.5942,15.4854,39.64,3.6099,111,0.0,0.718,286928.91,2014-01-01~2024-01-01
90279,B,20,20,8,1.5,0.2,0.15,8,50.8768,4.1993,0.3535,26.9555,32.43,3.4626,74,0.0,0.1558,150876.79,2014-01-01~2024-01-01
90280,A,20,20,8,1.5,0.2,0.15,10,186.9289,11.1178,0.5942,15.4854,39.64,3.6099,111,0.0,0.718,286928.91,2014-01-01~2024-01-01
90281,B,20,20,8,1.5,0.2,0.15,10,50.8768,4.1993,0.3535,26.9555,32.43,3.4626,74,0.0,0.1558,150876.79,2014-01-01~2024-01-01
90282,A,20,20,8,1.5,0.2,0.2,5,186.9289,11.1178,0.5942,15.4854,39.64,3.6099,111,0.0,0.718,286928.91,2014-01-01~2024-01-01
90283,B,20,20,8,1.5,0.2,0.2,5,50.8768,4.1993,0.3535,26.9555,32.43,3.4626,74,0.0,0.1558,150876.79,2014-01-01~2024-01-01
90284,A,20,20,8,1.5,0.2,0.2,8,186.9289,11.1178,0.5942,15.4854,39.64,3.6099,111,0.0,0.718,286928.91,2014-01-01~2024-01-01
90285,B,20,20,8,1.5,0.2,0.2,8,50.8768,4.1993,0.3535,26.9555,32.43,3.4626,74,0.0,0.1558,150876.79,2014-01-01~2024-01-01
90286,A,20,20,8,1.5,0.2,0.2,10,186.9289,11.1178,0.5942,15.4854,39.64,3.6099,111,0.0,0.718,286928.91,2014-01-01~2024-01-01
90287,B,20,20,8,1.5,0.2,0.2,10,50.8768,4.1993,0.3535,26.9555,32.43,3.4626,74,0.0,0.1558,150876.79,2014-01-01~2024-01-01
90288,A,20,20,8,2.0,0.2,0.1,5,186.9289,11.1178,0.5942,15.4854,39.64,3.6099,111,0.0,0.718,286928.91,2014-01-01~2024-01-01
90289,B,20,20,8,2.0,0.2,0.1,5,50.8768,4.1993,0.3535,26.9555,32.43,3.4626,74,0.0,0.1558,150876.79,2014-01-01~2024-01-01
90290,A,20,20,8,2.0,0.2,0.1,8,186.9289,11.1178,0.5942,15.4854,39.64,3.6099,111,0.0,0.718,286928.91,2014-01-01~2024-01-01
90291,B,20,20,8,2.0,0.2,0.1,8,50.8768,4.1993,0.3535,26.9555,32.43,3.4626,74,0.0,0.1558,150876.79,2014-01-01~2024-01-01
90292,A,20,20,8,2.0,0.2,0.1,10,186.9289,11.1178,0.5942,15.4854,39.64,3.6099,111,0.0,0.718,286928.91,2014-01-01~2024-01-01
90293,B,20,20,8,2.0,0.2,0.1,10,50.8768,4.1993,0.3535,26.9555,32.43,3.4626,74,0.0,0.1558,150876.79,2014-01-01~2024-01-01
90294,A,20,20,8,2.0,0.2,0.15,5,186.9289,11.1178,0.5942,15.4854,39.64,3.6099,111,0.0,0.718,286928.91,2014-01-01~2024-01-01
